Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
7c1034f1-836f-a7b0-7f76-afa5d109ec2d,1955-08-27,,999-93-9835,S99952347,X62148990X,Mrs.,Coral377,Ernser583,,Shields502,M,white,nonhispanic,F,Taunton  Massachusetts  US,1047 Bauch Center Apt 71,Northborough,Massachusetts,Worcester County,25027,01532,42.36858151089115,-71.6025944078877,334992.12,743886.64,870991
4184804e-36fe-3dcd-72f4-7688f1b60e12,1946-09-09,,999-17-6581,S99946059,X65669290X,Mrs.,Reina25,Chávez927,,Jimínez732,M,white,hispanic,F,Salisbury  Saint Joseph Parish  DM,810 Wiza Ville,Gardner,Massachusetts,Worcester County,25027,01440,42.555388875038076,-72.0331839435355,27743.98,1435858.51,8108
ccaa914b-c3e2-cbac-27d8-86f9af9933b8,2000-01-31,,999-68-7444,S99924502,X48758331X,Ms.,Fran41,Johns824,,,,white,nonhispanic,F,Pinehurst  Massachusetts  US,319 Kozey Wall Apt 45,Maynard,Massachusetts,Middlesex County,25017,01754,42.398170907044616,-71.4928713534391,43138.39,10336.66,89164
a518ee16-5988-7bb4-2aa5-b7156cdedea3,1944-11-12,,999-57-4749,S99918652,X63618957X,Mr.,Brad867,Zemlak964,,,W,white,nonhispanic,M,Worcester  Massachusetts  US,767 Kulas Plaza,Fall River,Massachusetts,Bristol County,25005,02747,41.723194730359985,-71.16356492266546,20042.62,534926.69,3183
50705311-f24a-8c2d-183d-8052ce1bf6af,1960-10-13,,999-50-4135,S99976140,X79815622X,Mr.,Lou594,Dicki44,,,M,white,nonhispanic,M,Sunderland  Massachusetts  US,820 Hermiston Alley,Mansfield,Massachusetts,Bristol County,,00000,42.05860999742885,-71.2325767278292,146463.11,0.00,113117
aeb67a51-ec24-8bf6-9007-dc9fb8f172fd,1971-04-09,,999-81-5950,S99942159,X80780381X,Mr.,Alejandro916,Lebsack687,,,S,white,nonhispanic,M,Milford  Massachusetts  US,632 Bashirian Bypass,Newbury,Massachusetts,Essex County,,00000,42.789161573002865,-70.82269913426762,114394.12,0.00,73966
c8dbab97-bcf6-d774-4859-ae07dfe1f38a,1974-09-06,,999-61-5913,S99935612,X71897089X,Ms.,Larhonda769,Borer986,,,S,white,nonhispanic,F,Milford  Massachusetts  US,221 Sawayn Rapid Suite 94,Ashburnham,Massachusetts,Worcester County,,00000,42.603933071573984,-71.93563164818782,190084.30,983873.51,836803
af3221ae-fe13-56fe-d1bf-033ed97492c5,1955-10-07,,999-84-7025,S99911287,X87421269X,Mr.,Rich940,Jerde200,,,M,other,hispanic,M,Boston  Massachusetts  US,787 Stanton Boulevard,Boston,Massachusetts,Suffolk County,25025,02118,42.313705677394424,-71.10411069723699,119048.66,209498.61,63018
47d06918-101f-c2ac-b42b-3e6f7361da76,1999-11-03,,999-88-9989,S99932848,X9448016X,Mr.,Linwood526,Feest103,,,,black,nonhispanic,M,New Bedford  Massachusetts  US,838 Kuhic Loaf Apt 94,Boston,Massachusetts,Suffolk County,25025,02110,42.32134556881775,-71.04753828365503,4254.65,35215.87,20857
bfdd846b-f40f-a90d-58a7-7e1e68bae04e,1927-04-22,,999-71-5331,S99951533,X51947762X,Mrs.,Natalia964,Beier427,,Ryan260,M,white,nonhispanic,F,Methuen  Massachusetts  US,785 Crooks Avenue Suite 55,Medford,Massachusetts,Middlesex County,25017,02145,42.452552436972304,-71.08307598325857,421755.04,2467859.21,131662
f058201d-84fd-23d5-4927-3b4b43346605,1952-02-20,2011-01-18,999-85-3259,S99939404,X39660361X,Mr.,Theron432,Skiles927,,,M,black,nonhispanic,M,Springfield  Massachusetts  US,1020 Christiansen Gate,Fall River,Massachusetts,Bristol County,25005,02723,41.63785305966071,-71.09454714611675,36866.48,1064431.38,21887
4d73aac9-1fa1-5a92-dff5-a0f7b3d92d60,1972-05-28,,999-80-3535,S99990977,X55924800X,Ms.,Devon268,Zieme486,,,S,white,nonhispanic,F,Chelmsford  Massachusetts  US,209 Hansen Harbor,Wakefield,Massachusetts,Middlesex County,25009,01940,42.50829005433704,-71.06287274550722,79781.81,808095.24,727034
f1b3d6e7-d10f-2f13-6036-f7d97b606d91,1984-11-20,,999-30-4898,S99971860,X26778709X,Mrs.,Earlene410,Runolfsson901,,Hansen121,M,asian,nonhispanic,F,Otis  Massachusetts  US,146 Ryan Drive Unit 12,Wilmington,Massachusetts,Middlesex County,25017,01887,42.51541667307782,-71.20617319343037,122804.90,646417.68,193631
00a10639-4f8e-d36f-a27b-c831abf8c11f,1997-05-13,,999-89-1391,S99928673,X66923853X,Mr.,Cesar434,Pollich983,,,,white,nonhispanic,M,Bridgewater  Massachusetts  US,990 Williamson Gateway Apt 80,Shutesbury,Massachusetts,Franklin County,,00000,42.43311984188887,-72.38588149756735,8956.88,826083.29,13942
bd228208-b579-312f-87bb-bf90a4df65ab,1953-09-06,,999-26-7013,S99964664,X65100763X,Mr.,Dwain139,Strosin214,,,M,white,nonhispanic,M,Westwood  Massachusetts  US,131 Bechtelar Junction Suite 92,Wales,Massachusetts,Hampden County,,00000,42.10537999234851,-72.2825749877414,42735.58,997777.76,16858
6b7847f8-8d56-f227-b9f0-873a2c443523,1969-01-26,1970-04-25,999-24-8213,,,,Bertram873,Keebler762,,,,white,nonhispanic,M,Lowell  Massachusetts  US,948 Windler Way Apt 45,Mendon,Massachusetts,Worcester County,,00000,42.11121210480773,-71.56826092508813,7478.86,20534.08,658505
221b1497-76bb-bede-35df-86cb276fe439,1918-12-14,,999-33-2308,S99969333,X18730369X,Mrs.,Loris321,Franecki195,,Pagac496,D,white,nonhispanic,F,South Dennis  Massachusetts  US,537 Waelchi Way,Montague,Massachusetts,Franklin County,,00000,42.55935031201981,-72.51400900628116,42912.91,913219.90,2805
481b4b42-e4a2-e590-31da-7fdd2e67970b,2008-02-12,2012-01-07,999-80-6171,,,,Leroy603,Jones311,,,,white,nonhispanic,M,Braintree  Massachusetts  US,1090 Collier Ranch Suite 13,Rockport,Massachusetts,Essex County,25009,01966,42.620515798297546,-70.59713819499736,9735.82,0.00,74613
0b86488b-9ab1-ee97-247d-c42c91223c8e,1975-12-22,,999-25-7930,S99948794,X81680528X,Mr.,Rosario163,Hilll811,,,S,native,nonhispanic,M,Charlemont  Massachusetts  US,837 Marks Quay,Scituate,Massachusetts,Plymouth County,25023,02066,42.16556852057228,-70.76368370498083,120935.51,619311.11,142793
c0c57eb2-d843-a4e9-904f-1a6cb19a87d3,1979-04-26,,999-45-1769,S99928337,X46451927X,Mr.,Kendrick479,Kutch271,,,D,white,nonhispanic,M,Acton  Massachusetts  US,528 Collier Crossing Unit 10,Medford,Massachusetts,Middlesex County,25017,02155,42.39591291959997,-71.08855372783566,44540.05,0.00,42650
02d8a7f4-e5db-740d-31b0-aefe8c85067c,1958-10-03,1990-08-23,999-56-5373,S99986330,X11016826X,Mrs.,Argentina169,Miller503,,Lebsack687,M,white,nonhispanic,F,Tewksbury  Massachusetts  US,751 Ortiz Throughway,Reading,Massachusetts,Middlesex County,25017,01801,42.50687036046586,-71.1473129804406,132122.16,862406.40,190824
9549d50a-8ea7-fe8e-3144-2c561a416ba0,2008-02-12,,999-12-7057,,,,Elvin140,Bergnaum523,,,,white,nonhispanic,M,Braintree  Massachusetts  US,575 Schneider Fork Unit 99,Rockport,Massachusetts,Essex County,25009,01966,42.62796843049714,-70.61356289686363,21664.50,30392.15,74613
3e3e994c-5dde-f110-eff5-8b2b0f5362e4,2015-05-16,,999-52-8583,,,,Rick943,Goodwin327,,,,white,nonhispanic,M,Quincy  Massachusetts  US,290 Purdy Club,Randolph,Massachusetts,Norfolk County,25021,02368,42.18152505930847,-71.07370935768009,13839.94,0.00,768192
57aa5a36-50b7-18cd-dd2e-7cccd8f9e223,1996-09-10,,999-27-7271,S99982984,X33557697X,Ms.,Paulette168,Price929,,,,white,nonhispanic,F,Barnstable  Massachusetts  US,534 Zulauf Passage Apt 36,Taunton,Massachusetts,Bristol County,25005,02767,41.913311710990186,-71.07346260068373,45710.20,586506.27,27377
a8e80d4d-ddd4-39fc-c827-36e145aca44d,1969-01-26,,999-97-7217,S99975315,X81994818X,Mr.,Isaias604,Casper496,,,M,white,nonhispanic,M,Shrewsbury  Massachusetts  US,605 Koelpin Bay,Mendon,Massachusetts,Worcester County,,00000,42.098860867785596,-71.54144887622657,145325.98,823570.95,658505
4198d141-1933-9fa2-064a-57f7fc4366f9,2013-07-19,,999-10-6025,,,,Erasmo545,Senger904,,,,white,nonhispanic,M,Barnstable  Massachusetts  US,1025 Breitenberg Bridge,Needham,Massachusetts,Norfolk County,25021,02494,42.313086468441924,-71.18520604299903,1640.83,15120.39,16916
39109a49-cca1-9f4c-aaf9-143031079abe,1995-01-22,2021-01-15,999-18-9849,S99941074,X67689592X,Mr.,Clement78,Stanton715,,,,white,nonhispanic,M,Brookline  Massachusetts  US,181 Keeling Drive,Boston,Massachusetts,Suffolk County,25025,02127,42.337476869495745,-71.11681394929543,35090.33,388401.80,61920
cac64d0b-cf28-3178-66cd-d95f46823ab6,1958-10-03,,999-97-7197,S99946709,X40628241X,Mrs.,Karena692,Kulas532,,Bauch723,M,white,nonhispanic,F,New Bedford  Massachusetts  US,743 Zboncak Ferry Unit 20,Reading,Massachusetts,Middlesex County,25017,01801,42.56619134621253,-71.1257838480758,185507.05,1007060.82,190824
93c4135e-11c2-82b6-b328-e1f286615b9e,1972-12-16,,999-92-2889,S99989132,X75817274X,Mr.,Lawrence741,Rau926,,,M,white,nonhispanic,M,Malden  Massachusetts  US,520 Altenwerth Port,Worcester,Massachusetts,Worcester County,25027,01610,42.291799195894036,-71.75009150140845,7785.55,75536.20,17342
a73d7f39-5680-a35f-1f9d-93262d330ea1,1971-04-21,2005-09-14,999-40-3926,S99988080,X68421489X,Mrs.,Ranae267,Fisher429,,Reilly981,M,white,nonhispanic,F,Middleborough  Massachusetts  US,372 Satterfield Ranch,Billerica,Massachusetts,Middlesex County,,00000,42.59179184715301,-71.27958352907329,337041.92,270867.53,86941
50dca92d-3324-6545-1f7e-225d3ffa0747,1925-05-23,,999-62-9517,S99997409,X66553244X,Mr.,Merrill415,Blick895,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,203 Roberts Dale,Falmouth,Massachusetts,Barnstable County,25001,02540,41.60306307874674,-70.58218819686795,242906.46,109893.23,50584
69c6347d-f889-552c-2faa-bf9cdb881104,1952-02-20,,999-84-1269,S99981925,X29897186X,Mr.,Tim88,Ward668,,,M,black,nonhispanic,M,West Springfield  Massachusetts  US,692 Erdman Trail,Fall River,Massachusetts,Bristol County,25005,02790,41.684992514189624,-71.06728125230045,47468.05,724571.76,21887
5a73049a-069f-4d64-b26c-d365d0aa6b97,1993-09-15,,999-12-5272,S99977630,X29715958X,Mr.,Rhett759,Wilderman619,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,703 Macejkovic Stravenue Apt 54,Boston,Massachusetts,Suffolk County,25025,02110,42.22315173451606,-71.16706314281815,8924.06,30492.14,23608
ba0115ee-4a5a-e21e-3292-d61eca94f197,1995-01-22,,999-44-9102,S99962484,X68476103X,Mr.,Phil587,O'Reilly797,,,M,white,nonhispanic,M,Scituate  Massachusetts  US,453 Muller Course Suite 96,Boston,Massachusetts,Suffolk County,25025,02118,42.35098431727726,-71.08521828556071,59955.27,48031.77,61920
0b086293-dd62-1f30-f2c9-cd8f3a6854b6,2013-12-01,,999-15-3436,,,,Mauricio81,Howell947,,,,white,nonhispanic,M,Medford  Massachusetts  US,847 Kozey Spur Unit 56,Boston,Massachusetts,Suffolk County,25025,02120,42.32726181685458,-71.07593755970976,18743.53,4067.32,46315
689ee7ac-578e-0f3d-2a17-5068659ab110,2010-02-25,,999-77-2045,,,,Stefan297,Nitzsche158,,,,white,nonhispanic,M,Somerset  Massachusetts  US,520 Heidenreich Row Apt 36,Fall River,Massachusetts,Bristol County,25005,02720,41.6668432146497,-71.21924060178533,16822.23,5623.95,48055
b703831b-f9a7-9f69-cbec-9bda98760a44,1986-04-21,,999-84-3066,S99964340,X45881069X,Mr.,Heriberto162,Bashirian201,,,M,white,nonhispanic,M,Boston  Massachusetts  US,425 Hills Burg,Newburyport,Massachusetts,Essex County,25009,01951,42.83893906486996,-70.86124986556746,5856.65,80672.27,23281
e1f6592b-54e7-54f3-9b4c-98b972d81e6c,1971-04-21,,999-46-5861,S99934980,X33086714X,Mrs.,Michelina932,Morissette863,,Graham902,M,white,nonhispanic,F,West Springfield  Massachusetts  US,1069 Deckow Bypass,Billerica,Massachusetts,Middlesex County,,00000,42.52648075227102,-71.28205516849478,773161.42,669860.74,86941
f1405c6a-7948-d0ae-e1fc-3415da454bd3,1997-10-22,,999-94-6099,S99940083,X75534075X,Ms.,Siu135,Lehner980,,,,white,nonhispanic,F,Chicopee  Massachusetts  US,386 Fritsch Gardens Suite 49,Boston,Massachusetts,Suffolk County,25025,02113,42.35951107932168,-71.09568204550959,149414.19,845492.12,99772
58fc0434-53d0-2ea6-27aa-d6be3b3e6f1a,1970-12-01,,999-65-4945,S99966385,X58006201X,Mr.,Fausto876,O'Reilly797,,,D,other,nonhispanic,M,Medfield  Massachusetts  US,1003 Oberbrunner Mall,Plymouth,Massachusetts,Plymouth County,25023,02360,41.901292825882656,-70.62332105797859,116836.06,640289.86,271777
99e2f695-ba4e-7e58-4010-af691a98771e,1913-03-19,1995-12-28,999-26-7739,S99935926,X21727742X,Mr.,Maximo817,Hagenes547,,,M,black,nonhispanic,M,Cohasset  Massachusetts  US,115 Lesch Lock,Boston,Massachusetts,Suffolk County,25025,02127,42.351586163369625,-71.0487037067811,48848.09,940312.48,23004
c70d6288-30ff-c0bb-03f1-3af6b24d5fd2,1996-06-08,,999-91-6581,S99946094,X3628167X,Ms.,Wendolyn786,Abbott774,,,,white,nonhispanic,F,Quincy  Massachusetts  US,1092 Leannon Manor Apt 53,Hingham,Massachusetts,Plymouth County,25023,02043,42.179280572746606,-70.91125806755049,86769.97,539339.05,88628
03967e7b-65e5-eabd-3488-4f8d7216f53c,2001-11-02,,999-39-9253,S99978159,X37853982X,Mr.,Theron432,Hansen121,,,,white,nonhispanic,M,Cambridge  Massachusetts  US,487 Reilly Rue Suite 4,Charlton,Massachusetts,Worcester County,,00000,42.11612396879035,-71.96728950919281,32505.92,25884.24,31824
fb06797d-5894-fc92-ae83-30a517acf5e2,1984-08-03,,999-36-1547,S99964665,X15544471X,Mrs.,Verena947,Stracke611,,O'Reilly797,M,asian,nonhispanic,F,Fall River  Massachusetts  US,548 Macejkovic Port,Blackstone,Massachusetts,Worcester County,,00000,42.06716859764444,-71.49871873139264,239336.28,840501.79,130320
68f1e3da-5c9f-99aa-dcd3-fb3dcd42e818,1997-05-07,,999-35-7920,S99972861,X29080748X,Mr.,Alfredo17,Price929,,,,white,nonhispanic,M,Westport  Massachusetts  US,626 Williamson Mill,Ware,Massachusetts,Hampshire County,25015,01082,42.30168676656497,-72.31004591018906,37388.55,20213.05,34626
dd2432e5-a3d4-b34f-ce3f-4899354e0a8d,1992-10-13,,999-21-5266,S99984811,X89910051X,Mr.,Nickolas58,Kozey370,,,S,white,nonhispanic,M,Chicopee  Massachusetts  US,924 Kling Orchard Apt 1,Winthrop,Massachusetts,Suffolk County,25025,02128,42.33574859079524,-70.97547829285656,54839.01,82766.21,44818
53c4019e-88c5-9ffe-1d64-008ddeb380e9,1946-02-28,2018-10-07,999-19-2689,S99945072,X1709707X,Mrs.,Tammi724,Renner328,,White193,D,black,nonhispanic,F,Yarmouth Port  Massachusetts  US,767 Fahey Port,Winchester,Massachusetts,Middlesex County,25017,01890,42.418816436068816,-71.12806677016114,1109997.83,422238.86,118035
7abf271a-08a1-3b3b-30a4-145dd44de161,1990-06-27,,999-66-7232,S99992937,X26126881X,Mr.,Arnoldo445,O'Keefe54,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,358 Heller Bridge Apt 73,Westhampton,Massachusetts,Hampshire County,,00000,42.2741748567094,-72.79878045327217,23801.67,30004.02,24759
7242ac90-0b20-1c72-bcc5-832e49ccec20,1954-09-24,,999-93-9587,S99962098,X11070603X,Mr.,Agustin437,Johnson679,,,M,white,nonhispanic,M,Taunton  Massachusetts  US,509 Lynch Annex Suite 62,Lowell,Massachusetts,Middlesex County,25017,01852,42.672512734600524,-71.33218940734672,83988.43,86015.00,415954
94de692b-8439-3ef0-5d90-44a522097fae,1988-07-04,,999-12-2713,S99949885,X81502724X,Mrs.,Mikki421,Mante251,,Weber641,M,white,nonhispanic,F,Turners Falls  Massachusetts  US,426 Hermann Haven Suite 51,Amherst,Massachusetts,Hampshire County,,00000,42.39573668124901,-72.52428380241268,197757.52,491687.62,149984
4765b2c6-56db-40ba-e671-7f161e08a0ce,2022-02-24,,999-44-8920,,,,Chelsie189,Schaefer657,,,,white,hispanic,F,Maynard  Massachusetts  US,450 Kuvalis Mission Unit 75,Brookline,Massachusetts,Norfolk County,25021,02445,42.28533661848256,-71.12189046023435,5810.49,1151.93,331727
b7a55272-8a6b-3bfc-ba24-85c32a1f2394,1976-01-03,,999-33-9711,S99953515,X87881498X,Mrs.,Lashunda872,Heathcote539,,Heaney114,M,white,nonhispanic,F,Bridgewater  Massachusetts  US,183 Kub Trace Suite 35,Dennis,Massachusetts,Barnstable County,25001,02638,41.7072047477653,-70.13590181096713,12972.95,1008143.95,12294
30c3ab26-3f4e-a175-0d5e-bdf64cbce3eb,2000-12-06,,999-76-4003,S99979774,X43391557X,Mr.,Oliver401,Lehner980,,,,white,nonhispanic,M,Boston  Massachusetts  US,412 Bayer Gardens Apt 34,Dracut,Massachusetts,Middlesex County,,00000,42.70746293053407,-71.30782476461722,56090.45,0.00,44493
77dd6583-56d9-629f-9408-59d3556c6b64,1998-04-26,,999-66-2603,S99951165,X65761376X,Ms.,Theda286,Muller251,,,,white,nonhispanic,F,Swansea  Massachusetts  US,115 Leannon Path,Boston,Massachusetts,Suffolk County,25025,02110,42.322986376349036,-71.055484590865,195577.64,9317.51,99379
634a4048-b489-440a-6e6e-1bb53f3723e6,1942-06-13,,999-77-5257,S99980152,X70479938X,Mrs.,Jamee262,Heaney114,,Vandervort697,M,white,nonhispanic,F,Westfield  Massachusetts  US,260 Maggio View Suite 27,Hingham,Massachusetts,Plymouth County,25023,02043,42.18155669753145,-70.84014751963448,664082.02,246200.44,37201
e0a2e783-af7b-0bae-f690-2fccc5c22a84,1994-06-14,,999-37-8686,S99929392,X76005972X,Mr.,Pierre431,Swaniawski813,,,M,black,nonhispanic,M,Reading  Massachusetts  US,953 Willms Station,Winthrop,Massachusetts,Suffolk County,25025,02128,42.386983409503344,-71.04444564227052,7589.14,86795.89,18271
41e2b457-b3c7-ceb9-c826-8a79d1159a72,2011-04-02,,999-57-2689,,,,Taylor21,Rutherford999,,,,white,nonhispanic,M,Dedham  Massachusetts  US,420 Emmerich Common Unit 84,Somerville,Massachusetts,Middlesex County,25017,02143,42.347930136402624,-71.13877062282882,14296.50,24318.74,36652
fdb92214-808b-1f03-7901-474390932fa4,1963-11-12,,999-29-2005,S99967909,X82288029X,Mr.,Mathew182,Kreiger457,,,D,asian,nonhispanic,M,Montague  Massachusetts  US,908 Hermann Walk Unit 19,Boston,Massachusetts,Suffolk County,25025,02199,42.23611414391024,-71.12958384895632,210979.60,274613.79,83668
6eb3e178-a02a-5fe4-cf66-4c159bb527b0,1988-06-13,,999-12-8613,S99925823,X67233886X,Mr.,Tony646,Kessler503,,,S,white,nonhispanic,M,Oak Bluffs  Massachusetts  US,776 Tremblay Mall Unit 55,Weymouth,Massachusetts,Norfolk County,25021,02191,42.1877206120101,-70.97017977669756,6453.16,77004.15,21211
de0df993-5612-ea43-da49-642dcd2b7918,1972-07-26,,999-81-9884,S99913943,X36798459X,Mr.,Vaughn909,Mohr916,,,M,black,nonhispanic,M,Hopkinton  Massachusetts  US,866 Hoeger Ramp Apt 11,Pembroke,Massachusetts,Plymouth County,,00000,42.05520981672142,-70.83983794923772,57479.92,40500.73,506199
f1ff7ebc-0231-f699-bfd5-261f082e4633,1967-11-08,,999-91-6828,S99970208,X65959075X,Mrs.,Angella518,Nikolaus26,,Jaskolski867,M,white,nonhispanic,F,West Springfield  Massachusetts  US,221 Marvin Track,Holliston,Massachusetts,Middlesex County,,00000,42.178003981898385,-71.42431383230658,430079.28,1767247.49,132814
e8e67898-3be5-d49f-461a-15154dedd10d,2014-07-20,,999-11-4169,,,,Keith571,Green467,,,,asian,nonhispanic,M,Eastham  Massachusetts  US,940 Oberbrunner Street,Merrimac,Massachusetts,Essex County,,00000,42.85751057077086,-70.97091895493365,13277.10,792.43,664492
b81207ef-ac85-af3f-6986-796e63f7948e,1963-01-09,2021-09-02,999-23-2295,S99960514,X85450337X,Ms.,Daphne852,Yundt842,,,S,white,nonhispanic,F,Gloucester  Massachusetts  US,522 Kessler Center,Canton,Massachusetts,Norfolk County,,00000,42.1770357915944,-71.07901489774514,56151.63,1489127.17,22392
1326fdcd-a9de-a491-8159-25b05536d1e8,2002-01-30,,999-90-8225,S99919153,X1792883X,Mr.,Roy364,Eichmann909,,,,white,nonhispanic,M,Boston  Massachusetts  US,629 Brakus Extension,Somerville,Massachusetts,Middlesex County,25017,02144,42.382789436120824,-71.13427297332987,83049.48,726913.20,58971
3ce20bbc-cb60-af46-4663-262f433fd7ed,1924-11-05,,999-57-2503,S99977939,X69683127X,Mrs.,Zina602,Eichmann909,,Hayes766,M,white,nonhispanic,F,Lexington  Massachusetts  US,484 McLaughlin Course Apt 56,Agawam,Massachusetts,Hampden County,25013,01001,42.01318555456756,-72.61236427344545,1442215.36,1424254.59,42093
e0b80c5f-5a56-7b54-c675-be345083e69c,2000-05-30,,999-92-6906,S99911176,X66264425X,Mr.,Emmanuel930,Jacobs452,,,,white,nonhispanic,M,Cheshire  Massachusetts  US,419 Gutkowski Ferry Suite 16,Cambridge,Massachusetts,Middlesex County,25017,02472,42.3214395701058,-71.07298576909925,44122.07,0.00,119639
eafa364b-0262-c402-3e52-cc01c85367e8,1984-04-11,,999-51-8765,S99985134,X85248407X,Mrs.,Teena223,Schimmel440,,Nikolaus26,M,white,nonhispanic,F,Boston  Massachusetts  US,694 Kassulke Trace,Norfolk,Massachusetts,Norfolk County,,00000,42.14432002022025,-71.37343822414088,196676.58,416431.64,892991
d20afdf5-1fbf-6344-1707-4dedf09a46be,1913-03-19,,999-37-3315,S99971331,X89109215X,Mr.,Hunter736,Roob72,,,M,black,nonhispanic,M,Southbridge  Massachusetts  US,563 Howell Dale,Boston,Massachusetts,Suffolk County,25025,02163,42.33813459495703,-71.07236389219979,63358.33,1676487.85,23004
6022437d-ebb6-bf5c-925c-b6143bebf22f,1958-03-12,,999-84-5070,S99933452,X40894350X,Mrs.,Magaly973,Dooley940,,Rice937,D,white,nonhispanic,F,Barnstable  Massachusetts  US,863 Stark Crossing Apt 0,Tisbury,Massachusetts,Dukes County,,00000,41.46384611818728,-70.57441178741765,1314187.38,597995.04,91271
e06631f7-5574-04cf-5239-43c71e23e7ce,1946-02-28,,999-98-1753,S99944943,X57759927X,Mrs.,Marianne327,Jenkins714,,Lemke654,M,black,nonhispanic,F,Sharon  Massachusetts  US,1007 Wisoky Lodge,Winchester,Massachusetts,Middlesex County,25017,01890,42.44079820915333,-71.13628521966325,1698851.69,281436.08,118035
3a14cca8-e753-ec0a-e697-a0070a595102,2006-08-23,,999-94-9595,S99981834,,,Guadalupe206,D'Amore443,,,,white,nonhispanic,M,Salisbury  Massachusetts  US,107 West Haven Apt 91,Chelmsford,Massachusetts,Middlesex County,,00000,42.61156183617425,-71.41051901296922,18230.48,8663.68,126308
24aac770-cb71-814b-798a-238f47bf979b,1982-03-19,,999-80-8116,S99953343,X40039668X,Mr.,Wilton999,Towne435,,,S,white,nonhispanic,M,Randolph  Massachusetts  US,242 Smith Fort,Chelmsford,Massachusetts,Middlesex County,,00000,42.62532413187624,-71.33115295492746,71003.94,2337.63,96254
df55a413-c023-7e4a-8a44-b38c1381f290,2004-07-26,,999-12-5036,S99962151,,Mr.,Gilberto712,Verduzco998,,,,white,hispanic,M,Marigot  Saint Andrew Parish  DM,679 Halvorson Spur Unit 65,Springfield,Massachusetts,Hampden County,25013,01128,42.08634564840635,-72.51509270641282,79012.29,433002.40,151272
652a562f-3c98-1117-e4aa-10b5155a313a,2002-06-10,,999-43-4412,S99958824,X74966297X,Ms.,Nicholle822,Davis923,,,,white,nonhispanic,F,Milford  Massachusetts  US,908 Vandervort Green Apt 31,Lowell,Massachusetts,Middlesex County,25017,01851,42.65789886498739,-71.32785609550396,66097.04,227900.67,411379
670a0d19-4be1-4ec9-b7ab-1cd0abeeb567,1991-12-14,,999-65-3565,S99932571,X40535423X,Ms.,Haydee844,Cronin387,,,S,white,nonhispanic,F,East Douglas  Massachusetts  US,503 Auer Mall Unit 36,New Marlborough,Massachusetts,Berkshire County,,00000,42.05298687790457,-73.28310785882876,173268.10,467243.44,70035
946dc638-3386-0ad6-ced1-f582cf740dcc,2016-05-12,,999-46-6989,,,,Lynnette27,Morissette863,,,,white,nonhispanic,F,Greenfield  Massachusetts  US,109 Kutch Mall,Newburyport,Massachusetts,Essex County,25009,01951,42.78160052790395,-70.84737676401325,12041.09,0.00,64467
210c0d34-47ac-4da7-311a-90e2649dc6bf,1963-01-09,,999-48-6062,S99932453,X46635634X,Ms.,Charlene806,Bailey598,,,S,white,nonhispanic,F,Boylston  Massachusetts  US,719 Jacobson Rest Apt 60,Canton,Massachusetts,Norfolk County,,00000,42.186608999443884,-71.15682616061316,13804.97,529619.54,22392
d0c0bd62-a959-4220-16b6-b8f43b510392,1996-12-28,,999-35-3718,S99976035,X32899800X,Mr.,Adolph80,Lindgren255,,,,black,nonhispanic,M,Lowell  Massachusetts  US,562 Moore Ferry,Springfield,Massachusetts,Hampden County,25013,01118,42.22031040279526,-72.5193584990764,16060.26,929605.41,15778
f2650977-764d-e12e-18bc-0c9a37644ae1,1964-01-02,2008-10-22,999-22-4109,S99947943,X46237172X,Ms.,Antonina346,Steuber698,,,S,white,nonhispanic,F,Billerica  Massachusetts  US,601 Goldner Well,Amherst,Massachusetts,Hampshire County,,00000,42.38703749235028,-72.50775803638696,832952.76,428588.99,38025
cde0a252-b59b-28f9-055f-6413c3a6c1ce,1958-10-09,,999-22-8966,S99975662,X9737282X,Mrs.,Kristel938,Beahan375,,Hansen121,D,white,nonhispanic,F,Bridgewater  Massachusetts  US,381 Dare Bridge Unit 13,Auburn,Massachusetts,Worcester County,,00000,42.180990902687704,-71.84499025153572,1529038.37,827103.39,69741
b5a414da-80e1-4241-ed89-5dac42e98669,1995-08-25,,999-47-4577,S99919901,X5739608X,Ms.,Ethyl508,Blanda868,,,,white,nonhispanic,F,Attleboro  Massachusetts  US,623 Ryan Bay Apt 36,Bellingham,Massachusetts,Norfolk County,25021,02019,42.086157970416444,-71.49474972129704,75827.63,152481.01,925863
ea49fe03-82bb-6f09-f95e-bb3099ff8984,1991-11-12,,999-86-8643,S99972911,X30305058X,Mr.,Gavin481,Luettgen772,,,M,other,nonhispanic,M,Watertown  Massachusetts  US,631 Rath Hollow Unit 93,Wellesley,Massachusetts,Norfolk County,25021,02482,42.318206285491236,-71.30327619612956,32573.41,1322.72,68759
